primo	envios	tipo	ganancia	rank
862307	4500	private	280657143	4
862307	5000	private	293660714	4
862307	5500	private	308432143	4
862307	6000	private	326385714	4
862307	6500	private	328389286	4
862307	7000	private	338132143	4
862307	7500	private	347167857	4
862307	8000	private	359896429	4
862307	8500	private	357225000	4
862307	9000	private	365867857	4
862307	9500	private	364610714	4
862307	10000	private	380482143	4
862307	10500	private	374589286	4
862307	11000	private	373646429	4
862307	11500	private	371721429	4
862307	12000	private	369128571	4
862307	12500	private	363432143	4
862307	13000	private	360092857	4
862307	13500	private	360957143	4
862307	14000	private	364492857	4
862307	14500	private	363903571	4
862307	15000	private	361350000	4
862307	15500	private	355614286	4
862307	16000	private	358875000	4
862307	16500	private	350703571	4
862307	17000	private	349289286	4
862307	17500	private	341353571	4
862307	18000	private	341746429	4
862307	18500	private	335814286	4
862307	19000	private	327014286	4
141871	4000	public	259050000	5
141871	4500	public	289666667	5
141871	5000	public	296633333	5
141871	5500	public	308916667	5
141871	6000	public	322391667	5
141871	6500	public	330825000	5
141871	7000	public	338800000	5
141871	7500	public	336233333	5
141871	8000	public	349066667	5
141871	8500	public	348791667	5
141871	9000	public	342925000	5
141871	9500	public	352366667	5
141871	10000	public	347875000	5
141871	10500	public	362725000	5
141871	11000	public	378216667	5
141871	11500	public	379683333	5
141871	12000	public	384541667	5
141871	12500	public	390225000	5
141871	13000	public	380600000	5
141871	13500	public	383441667	5
141871	14000	public	388391667	5
141871	14500	public	393250000	5
141871	15000	public	387383333	5
141871	15500	public	386191667	5
141871	16000	public	377666667	5
141871	16500	public	376200000	5
141871	17000	public	377758333	5
141871	17500	public	377758333	5
141871	18000	public	375925000	5
141871	18500	public	369233333	5
141871	19000	public	370425000	5
141871	4000	private	270835714	5
141871	4500	private	275785714	5
141871	5000	private	290871429	5
141871	5500	private	305250000	5
141871	6000	private	323832143	5
141871	6500	private	330432143	5
141871	7000	private	351371429	5
141871	7500	private	350114286	5
141871	8000	private	351685714	5
141871	8500	private	354160714	5
141871	9000	private	360603571	5
141871	9500	private	365200000	5
141871	10000	private	366339286	5
141871	10500	private	371760714	5
141871	11000	private	376907143	5
141871	11500	private	378635714	5
141871	12000	private	382053571	5
141871	12500	private	374117857	5
141871	13000	private	377457143	5
141871	13500	private	377025000	5
141871	14000	private	370975000	5
141871	14500	private	368107143	5
141871	15000	private	369835714	5
141871	15500	private	363275000	5
141871	16000	private	355142857	5
141871	16500	private	350271429	5
141871	17000	private	351960714	5
141871	17500	private	343317857	5
141871	18000	private	333889286	5
141871	18500	private	331257143	5
141871	19000	private	328389286	5
152267	4000	public	260608333	5
152267	4500	public	275091667	5
152267	5000	public	298650000	5
152267	5500	public	317991667	5
152267	6000	public	3.19e+08	5
152267	6500	public	331466667	5
152267	7000	public	333666667	5
152267	7500	public	3.52e+08	5
152267	8000	public	354475000	5
152267	8500	public	351725000	5
152267	9000	public	346225000	5
152267	9500	public	354108333	5
152267	10000	public	365566667	5
152267	10500	public	376200000	5
152267	11000	public	382800000	5
152267	11500	public	381700000	5
152267	12000	public	380875000	5
152267	12500	public	388300000	5
152267	13000	public	389766667	5
152267	13500	public	390775000	5
152267	14000	public	387016667	5
152267	14500	public	391508333	5
152267	15000	public	389858333	5
152267	15500	public	383075000	5
152267	16000	public	382158333	5
152267	16500	public	376658333	5
152267	17000	public	373358333	5
152267	17500	public	372441667	5
152267	18000	public	359425000	5
152267	18500	public	348241667	5
152267	19000	public	350075000	5
152267	4000	private	268596429	5
152267	4500	private	275746429	5
152267	5000	private	294721429	5
152267	5500	private	307646429	5
152267	6000	private	323714286	5
152267	6500	private	331728571	5
152267	7000	private	344142857	5
152267	7500	private	352785714	5
152267	8000	private	355653571	5
152267	8500	private	362332143	5
152267	9000	private	370189286	5
152267	9500	private	366025000	5
152267	10000	private	368185714	5
152267	10500	private	361271429	5
152267	11000	private	365514286	5
152267	11500	private	365200000	5
152267	12000	private	369482143	5
152267	12500	private	370228571	5
152267	13000	private	371957143	5
152267	13500	private	377025000	5
152267	14000	private	376278571	5
152267	14500	private	378282143	5
152267	15000	private	368775000	5
152267	15500	private	361467857	5
152267	16000	private	356360714	5
152267	16500	private	350075000	5
152267	17000	private	355417857	5
152267	17500	private	350310714	5
152267	18000	private	340960714	5
152267	18500	private	338682143	5
152267	19000	private	333967857	5
166297	4000	public	267391667	5
166297	4500	public	304150000	5
166297	5000	public	312308333	5
166297	5500	public	317258333	5
166297	6000	public	314508333	5
166297	6500	public	324225000	5
166297	7000	public	328258333	5
166297	7500	public	337241667	5
166297	8000	public	336508333	5
166297	8500	public	346591667	5
166297	9000	public	347600000	5
166297	9500	public	360250000	5
166297	10000	public	376016667	5
166297	10500	public	389216667	5
166297	11000	public	396550000	5
166297	11500	public	397466667	5
166297	12000	public	401500000	5
166297	12500	public	404158333	5
166297	13000	public	402050000	5
166297	13500	public	403241667	5
166297	14000	public	409841667	5
166297	14500	public	400675000	5
166297	15000	public	400216667	5
166297	15500	public	401041667	5
166297	16000	public	398658333	5
166297	16500	public	395908333	5
166297	17000	public	385733333	5
166297	17500	public	385275000	5
166297	18000	public	376291667	5
166297	18500	public	376108333	5
166297	19000	public	373633333	5
166297	4000	private	271975000	5
166297	4500	private	288435714	5
166297	5000	private	299867857	5
166297	5500	private	315817857	5
166297	6000	private	316210714	5
166297	6500	private	334832143	5
166297	7000	private	340175000	5
166297	7500	private	352825000	5
166297	8000	private	360210714	5
166297	8500	private	362960714	5
166297	9000	private	360171429	5
166297	9500	private	369678571	5
166297	10000	private	369992857	5
166297	10500	private	380835714	5
166297	11000	private	380050000	5
166297	11500	private	377300000	5
166297	12000	private	373214286	5
166297	12500	private	368146429	5
166297	13000	private	372978571	5
166297	13500	private	371682143	5
166297	14000	private	371210714	5
166297	14500	private	369639286	5
166297	15000	private	370621429	5
166297	15500	private	363196429	5
166297	16000	private	360289286	5
166297	16500	private	368539286	5
166297	17000	private	356400000	5
166297	17500	private	347953571	5
166297	18000	private	352589286	5
166297	18500	private	344025000	5
166297	19000	private	338014286	5
188179	4000	public	256850000	5
188179	4500	public	268125000	5
188179	5000	public	282333333	5
188179	5500	public	297825000	5
188179	6000	public	331741667	5
188179	6500	public	351266667	5
188179	7000	public	367216667	5
188179	7500	public	375191667	5
188179	8000	public	370608333	5
188179	8500	public	385641667	5
188179	9000	public	376750000	5
188179	9500	public	377116667	5
188179	10000	public	370333333	5
188179	10500	public	384450000	5
188179	11000	public	386008333	5
188179	11500	public	399300000	5
188179	12000	public	400033333	5
188179	12500	public	397191667	5
188179	13000	public	400125000	5
188179	13500	public	402600000	5
188179	14000	public	403150000	5
188179	14500	public	389675000	5
188179	15000	public	382708333	5
188179	15500	public	371891667	5
188179	16000	public	372533333	5
188179	16500	public	363641667	5
188179	17000	public	364008333	5
188179	17500	public	375925000	5
188179	18000	public	378858333	5
188179	18500	public	372441667	5
188179	19000	public	375283333	5
188179	4000	private	267064286	5
188179	4500	private	283446429	5
188179	5000	private	301714286	5
188179	5500	private	317860714	5
188179	6000	private	324539286	5
188179	6500	private	335814286	5
188179	7000	private	345478571	5
188179	7500	private	356989286	5
188179	8000	private	364453571	5
188179	8500	private	363510714	5
188179	9000	private	366535714	5
188179	9500	private	362450000	5
188179	10000	private	359857143	5
188179	10500	private	362450000	5
188179	11000	private	367282143	5
188179	11500	private	374942857	5
188179	12000	private	373842857	5
188179	12500	private	382132143	5
188179	13000	private	376946429	5
188179	13500	private	375100000	5
188179	14000	private	374078571	5
188179	14500	private	372782143	5
188179	15000	private	367125000	5
188179	15500	private	358403571	5
188179	16000	private	358914286	5
188179	16500	private	354082143	5
188179	17000	private	348425000	5
188179	17500	private	344103571	5
188179	18000	private	337346429	5
188179	18500	private	331453571	5
188179	19000	private	331021429	5
405157	4000	public	257766667	5
405157	4500	public	282883333	5
405157	5000	public	292141667	5
405157	5500	public	296450000	5
405157	6000	public	314325000	5
405157	6500	public	321383333	5
405157	7000	public	337608333	5
405157	7500	public	348700000	5
405157	8000	public	350991667	5
405157	8500	public	354750000	5
405157	9000	public	350441667	5
405157	9500	public	358325000	5
405157	10000	public	371066667	5
405157	10500	public	372350000	5
405157	11000	public	377116667	5
405157	11500	public	377850000	5
405157	12000	public	379316667	5
405157	12500	public	385183333	5
405157	13000	public	385916667	5
405157	13500	public	395358333	5
405157	14000	public	405441667	5
405157	14500	public	393616667	5
405157	15000	public	397283333	5
405157	15500	public	394350000	5
405157	16000	public	390866667	5
405157	16500	public	395908333	5
405157	17000	public	382616667	5
405157	17500	public	376291667	5
405157	18000	public	365658333	5
405157	18500	public	355483333	5
405157	19000	public	352091667	5
405157	4000	private	271385714	5
405157	4500	private	275550000	5
405157	5000	private	284939286	5
405157	5500	private	310592857	5
405157	6000	private	316289286	5
405157	6500	private	334478571	5
405157	7000	private	342453571	5
405157	7500	private	352628571	5
405157	8000	private	354003571	5
405157	8500	private	359464286	5
405157	9000	private	352667857	5
405157	9500	private	361075000	5
405157	10000	private	365828571	5
405157	10500	private	370778571	5
405157	11000	private	380521429	5
405157	11500	private	382564286	5
405157	12000	private	378007143	5
405157	12500	private	382564286	5
405157	13000	private	381464286	5
405157	13500	private	379775000	5
405157	14000	private	373096429	5
405157	14500	private	366378571	5
405157	15000	private	362450000	5
405157	15500	private	355064286	5
405157	16000	private	352628571	5
405157	16500	private	348110714	5
405157	17000	private	345164286	5
405157	17500	private	336089286	5
405157	18000	private	333575000	5
405157	18500	private	324578571	5
405157	19000	private	322103571	5
491299	4000	public	256850000	5
491299	4500	public	282700000	5
491299	5000	public	298558333	5
491299	5500	public	313866667	5
491299	6000	public	319091667	5
491299	6500	public	331100000	5
491299	7000	public	334858333	5
491299	7500	public	346775000	5
491299	8000	public	353283333	5
491299	8500	public	358141667	5
491299	9000	public	357316667	5
491299	9500	public	364466667	5
491299	10000	public	368683333	5
491299	10500	public	387566667	5
491299	11000	public	389583333	5
491299	11500	public	395450000	5
491299	12000	public	3.96e+08	5
491299	12500	public	404158333	5
491299	13000	public	406816667	5
491299	13500	public	397741667	5
491299	14000	public	387108333	5
491299	14500	public	395083333	5
491299	15000	public	396366667	5
491299	15500	public	389858333	5
491299	16000	public	390041667	5
491299	16500	public	391325000	5
491299	17000	public	380325000	5
491299	17500	public	373633333	5
491299	18000	public	371433333	5
491299	18500	public	364466667	5
491299	19000	public	355391667	5
491299	4000	private	267064286	5
491299	4500	private	289771429	5
491299	5000	private	302617857	5
491299	5500	private	309414286	5
491299	6000	private	311103571	5
491299	6500	private	335028571	5
491299	7000	private	342060714	5
491299	7500	private	348739286	5
491299	8000	private	348307143	5
491299	8500	private	351725000	5
491299	9000	private	359150000	5
491299	9500	private	366300000	5
491299	10000	private	369992857	5
491299	10500	private	372114286	5
491299	11000	private	373607143	5
491299	11500	private	373450000	5
491299	12000	private	375571429	5
491299	12500	private	379146429	5
491299	13000	private	375650000	5
491299	13500	private	370896429	5
491299	14000	private	373096429	5
491299	14500	private	373607143	5
491299	15000	private	375414286	5
491299	15500	private	371132143	5
491299	16000	private	370267857	5
491299	16500	private	359503571	5
491299	17000	private	354003571	5
491299	17500	private	345085714	5
491299	18000	private	338957143	5
491299	18500	private	336442857	5
491299	19000	private	328546429	5
531911	4000	public	252175000	5
531911	4500	public	274725000	5
531911	5000	public	294616667	5
